Time,Precipitation,Temperature,IrradianceSurface,IrradianceToa,Snowfall,SnowMass,CloudCover,AirDensity,Demand,Location
2019-05-30 23:00,0.0077,15.954,110.0908,296.3911,0,1.00E-04,0.7498,1.1694,12746,12360
2019-05-31 0:00,0.0042,13.883,19.9399,75.5172,0,1.00E-04,0.7795,1.1771,12181,12361
2019-05-31 1:00,0.0019,12.344,0.4778,1.5389,0,1.00E-04,0.75,1.1852,11849,12362
2019-05-31 2:00,9.00E-04,11.275,0.002,0.0143,0,1.00E-04,0.66,1.1922,11743,12363
2019-05-31 3:00,4.00E-04,10.34,0,0,0,1.00E-04,0.4773,1.1969,11827,12364
2019-05-31 4:00,3.00E-04,9.502,0,0,0,1.00E-04,0.271,1.201,12157,12365
2019-05-31 5:00,2.00E-04,8.639,0,0,0,1.00E-04,0.2112,1.2053,13099,12366
2019-05-31 6:00,0.0123,7.766,0,0,0,1.00E-04,0.1275,1.2093,14152,12367
2019-05-31 7:00,0.0079,7.019,0,0,0,1.00E-04,0.0286,1.2127,14650,12368
2019-05-31 8:00,0.0039,6.468,0,0,0,1.00E-04,0.0259,1.2152,14616,12369
2019-05-31 9:00,0.0026,6.063,2.3192,7.4974,0,1.00E-04,0.0348,1.2176,14555,12370
2019-05-31 10:00,0.0028,6.897,76.5157,158.0772,0,1.00E-04,0.0337,1.2196,14468,12371
2019-05-31 11:00,0.0016,8.512,238.7576,386.935,0,1.00E-04,0.0329,1.2176,14317,12372
2019-05-31 12:00,4.00E-04,10.638,421.6866,612.9305,0,1.00E-04,0.0295,1.2104,14346,12373
2019-05-31 13:00,2.00E-04,13.031,598.1469,820.3799,0,1.00E-04,0.0263,1.2017,14423,12374
2019-05-31 14:00,0.0017,15.21,747.8494,995.2787,0,1.00E-04,0.0395,1.1937,14359,12375
2019-05-31 15:00,0.0036,16.706,856.6186,1125.7032,0,1.00E-04,0.0362,1.1878,14853,12376
2019-05-31 16:00,0.0056,17.718,911.1708,1202.6835,0,1.00E-04,0.0503,1.1834,15132,12377
2019-05-31 17:00,0.0064,18.46,908.5529,1221.0399,0,1.00E-04,0.0732,1.1794,15165,12378
2019-05-31 18:00,0.0057,18.887,817.4412,1179.6527,0,1.00E-04,0.1256,1.1759,15148,12379
2019-05-31 19:00,0.0251,19.077,710.9596,1081.0879,0,1.00E-04,0.1314,1.1729,15165,12380
2019-05-31 20:00,0.1151,18.94,593.3502,932.2688,0,1.00E-04,0.2477,1.1713,15183,12381
2019-05-31 21:00,0.0221,18.438,386.9475,743.397,0,1.00E-04,0.3604,1.1716,14490,12382
2019-05-31 22:00,0.004,17.793,243.3645,527.2155,0,1.00E-04,0.251,1.1725,13199,12383
2019-05-31 23:00,0.0039,16.341,124.6311,298.5284,0,1.00E-04,0.157,1.1756,12251,12384
2019-06-01 0:00,0.0077,14.376,23.1045,77.4565,0,1.00E-04,0.182,1.1805,11686,12385
2019-06-01 1:00,0.0299,13.097,0.5966,1.5937,0,1.00E-04,0.3164,1.1855,11418,12386
2019-06-01 2:00,0.1469,12.469,0.0043,0.0168,0,1.00E-04,0.4488,1.1894,11261,12387
2019-06-01 3:00,0.1823,12.094,0,0,0,1.00E-04,0.5247,1.1917,11271,12388
2019-06-01 4:00,0.0891,11.807,0,0,0,1.00E-04,0.5284,1.1928,11198,12389
2019-06-01 5:00,0.0959,11.565,0,0,0,1.00E-04,0.5399,1.1937,11413,12390
2019-06-01 6:00,0.0101,11.453,0,0,0,1.00E-04,0.6095,1.1946,12112,12391
2019-06-01 7:00,0.0196,11.384,0,0,0,1.00E-04,0.6579,1.1957,12952,12392
2019-06-01 8:00,0.0264,11.043,0,0,0,1.00E-04,0.6435,1.1972,13553,12393
2019-06-01 9:00,0.0259,10.616,1.3441,8.0599,0,1.00E-04,0.6407,1.1985,13752,12394
2019-06-01 10:00,0.02,10.814,42.8745,160.3247,0,1.00E-04,0.6372,1.1996,13698,12395
2019-06-01 11:00,0.0192,11.694,136.8631,388.93,0,1.00E-04,0.6136,1.1989,13801,12396
2019-06-01 12:00,0.0547,12.959,260.2016,614.5554,0,2.00E-04,0.5899,1.1947,13744,12397
2019-06-01 13:00,0.1994,14.415,387.9959,821.7741,0,2.00E-04,0.598,1.189,13497,12398
2019-06-01 14:00,0.2345,15.85,518.7636,996.4353,0,2.00E-04,0.6161,1.183,13525,12399
2019-06-01 15:00,0.2781,16.559,568.6568,1126.6999,0,1.00E-04,0.79,1.1794,13745,12400
2019-06-01 16:00,0.3343,16.659,408.6882,1203.4596,0,1.00E-04,0.8824,1.1784,14271,12401
2019-06-01 17:00,0.084,16.84,375.5207,1221.9113,0,1.00E-04,0.8852,1.1773,14442,12402
2019-06-01 18:00,0.0352,17.289,433.6523,1180.4722,0,1.00E-04,0.8981,1.1757,14510,12403
2019-06-01 19:00,0.0449,17.829,508.0189,1082.1059,0,1.00E-04,0.8956,1.1736,14134,12404
2019-06-01 20:00,0.1252,18.104,425.0435,933.528,0,1.00E-04,0.8422,1.1715,14202,12405
2019-06-01 21:00,0.1675,17.975,290.8126,744.87,0,1.00E-04,0.8701,1.1703,13516,12406
2019-06-01 22:00,0.1002,17.297,154.3328,528.9719,0,1.00E-04,0.8995,1.171,12721,12407
2019-06-01 23:00,0.1325,16.043,71.2949,300.546,0,1.00E-04,0.9038,1.1747,11988,12408
2019-06-02 0:00,0.1233,14.445,16.3995,79.3288,0,1.00E-04,0.8937,1.18,11366,12409
2019-06-02 1:00,0.0935,13.288,0.7187,1.6481,0,1.00E-04,0.8717,1.1844,11097,12410
2019-06-02 2:00,0.0949,12.533,0.0051,0.0194,0,1.00E-04,0.7837,1.1873,11131,12411
2019-06-02 3:00,0.1064,11.761,0,0,0,1.00E-04,0.7378,1.19,11116,12412
2019-06-02 4:00,0.1394,11.413,0,0,0,1.00E-04,0.8523,1.1933,11040,12413
2019-06-02 5:00,0.1728,11.133,0,0,0,1.00E-04,0.9334,1.1953,11215,12414
2019-06-02 6:00,0.4607,10.674,0,0,0,1.00E-04,0.9349,1.1971,11690,12415
2019-06-02 7:00,0.4857,10.316,0,0,0,1.00E-04,0.9175,1.1987,12369,12416
2019-06-02 8:00,0.5457,9.948,0,0,0,1.00E-04,0.9104,1.2006,13068,12417
2019-06-02 9:00,0.3675,9.565,0.867,8.6189,0,1.00E-04,0.9002,1.2025,13166,12418
2019-06-02 10:00,0.1604,9.435,24.8738,162.4712,0,2.00E-04,0.8212,1.2044,13032,12419
2019-06-02 11:00,0.1239,9.646,105.0504,390.8005,0,2.00E-04,0.6158,1.2052,12948,12420
2019-06-02 12:00,0.103,10.432,257.6218,616.1632,0,2.00E-04,0.4118,1.2033,12675,12421
2019-06-02 13:00,0.0843,11.792,422.1468,823.104,0,2.00E-04,0.3217,1.1986,12560,12422
2019-06-02 14:00,0.0996,13.419,592.6395,997.528,0,2.00E-04,0.2481,1.1923,12399,12423
2019-06-02 15:00,0.0934,14.917,740.2559,1127.6042,0,1.00E-04,0.1934,1.1864,12727,12424
2019-06-02 16:00,0.038,15.971,849.1918,1204.427,0,1.00E-04,0.1368,1.1824,13319,12425
2019-06-02 17:00,0.0233,16.519,904.4866,1222.6979,0,1.00E-04,0.096,1.181,13764,12426
2019-06-02 18:00,0.0194,16.57,889.9426,1181.3148,0,1.00E-04,0.1014,1.1815,14077,12427
2019-06-02 19:00,0.0221,16.221,793.987,1083.1514,0,1.00E-04,0.1132,1.1831,14219,12428
2019-06-02 20:00,0.0226,15.757,678.7444,934.744,0,1.00E-04,0.0985,1.1848,14309,12429
2019-06-02 21:00,0.0177,15.177,529.8054,746.2707,0,0,0.089,1.1862,13619,12430
2019-06-02 22:00,0.0132,14.28,353.5509,530.6268,0,0,0.093,1.1889,12593,12431
2019-06-02 23:00,0.0172,12.858,174.4607,302.49,0,0,0.1094,1.1937,11896,12432
2019-06-03 0:00,0.0205,10.931,34.9096,81.1473,0,0,0.1035,1.2006,11460,12433
2019-06-03 1:00,0.0134,9.242,0.6282,1.7016,0,0,0.0949,1.2086,11215,12434
2019-06-03 2:00,0.0054,8.104,0.0046,0.0222,0,0,0.0816,1.2157,11056,12435
2019-06-03 3:00,0.0031,7.212,0,0,0,0,0.0653,1.2207,11141,12436
2019-06-03 4:00,0.0025,6.561,0,0,0,0,0.0633,1.2241,11615,12437
2019-06-03 5:00,0.0025,6.055,0,0,0,0,0.0748,1.2265,12603,12438
2019-06-03 6:00,0.0262,5.645,0,0,0,0,0.1205,1.2285,13770,12439
2019-06-03 7:00,0.0229,5.425,0,0,0,0,0.187,1.2301,14050,12440
2019-06-03 8:00,0.0352,5.287,0,0,0,1.00E-04,0.2572,1.2316,14042,12441
2019-06-03 9:00,0.0723,5.158,2.2792,9.1782,0,1.00E-04,0.3192,1.2332,13971,12442
2019-06-03 10:00,0.1402,5.461,66.2768,164.5284,0,1.00E-04,0.3107,1.2344,13880,12443
2019-06-03 11:00,0.0979,6.329,211.6856,392.5901,0,1.00E-04,0.1775,1.2331,13802,12444
2019-06-03 12:00,0.0814,7.617,406.2528,617.6639,0,1.00E-04,0.1476,1.2297,13751,12445
2019-06-03 13:00,0.0905,8.994,571.3492,824.3596,0,1.00E-04,0.151,1.2256,13680,12446
2019-06-03 14:00,0.1096,10.23,707.6567,998.5546,0,0,0.1695,1.2216,13885,12447
2019-06-03 15:00,0.1039,11.266,812.0816,1128.4075,0,0,0.1622,1.218,14215,12448
2019-06-03 16:00,0.0684,12.181,884.7317,1205.1141,0,0,0.1621,1.2143,14660,12449
2019-06-03 17:00,0.0431,12.893,902.0262,1223.4672,0,0,0.1538,1.2109,14853,12450
2019-06-03 18:00,0.0258,13.35,866.6188,1182.2106,0,0,0.1496,1.2082,15288,12451
2019-06-03 19:00,0.016,13.587,794.2948,1084.0612,0,0,0.141,1.2063,15518,12452
2019-06-03 20:00,0.0107,13.597,679.7241,935.8036,0,0,0.1159,1.2053,15513,12453
2019-06-03 21:00,0.0084,13.397,528.3699,747.6197,0,0,0.0978,1.2049,14664,12454
2019-06-03 22:00,0.0074,12.941,354.9929,532.207,0,0,0.244,1.2053,13517,12455
2019-06-03 23:00,0.0051,12.002,170.3109,304.3371,0,0,0.4403,1.2069,12464,12456
2019-06-04 0:00,0.0027,10.086,32.5464,82.8913,0,0,0.4719,1.2099,11994,12457
2019-06-04 1:00,0.0019,8.683,0.3731,1.7542,0,0,0.4616,1.2135,11701,12458
2019-06-04 2:00,0.0019,8.195,0.0042,0.025,0,0,0.5542,1.2165,11666,12459
2019-06-04 3:00,0.002,7.849,0,0,0,0,0.4475,1.2189,11742,12460
2019-06-04 4:00,0.0041,7.234,0,0,0,0,0.1211,1.2211,12112,12461
2019-06-04 5:00,0.0098,6.693,0,0,0,0,0.089,1.2231,13102,12462
2019-06-04 6:00,0.0204,6.293,0,0,0,0,0.0886,1.2249,14098,12463
2019-06-04 7:00,0.0285,5.913,0,0,0,0,0.0883,1.2265,14440,12464
2019-06-04 8:00,0.0349,5.548,0,0,0,0,0.1056,1.2279,14551,12465
2019-06-04 9:00,0.0297,5.315,2.8908,9.729,0,0,0.1882,1.2294,14591,12466
2019-06-04 10:00,0.0278,6.448,74.8437,166.4788,0,0,0.2182,1.23,14730,12467
2019-06-04 11:00,0.0307,8.494,234.5067,394.2565,0,0,0.08,1.2272,14834,12468
2019-06-04 12:00,0.0295,10.57,414.4642,619.0828,0,0,0.1427,1.2189,14914,12469
2019-06-04 13:00,0.0277,12.941,562.193,825.5056,0,0,0.4787,1.2082,14838,12470
2019-06-04 14:00,0.0441,14.199,588.7076,999.551,0,0,0.7861,1.2019,14974,12471
2019-06-04 15:00,0.1048,14.231,451.6047,1129.3059,0,0,0.9082,1.2,15245,12472
2019-06-04 16:00,0.1554,14.159,411.1084,1205.9534,0,0,0.9074,1.1989,15489,12473
2019-06-04 17:00,0.2051,14.513,429.8842,1224.1812,0,0,0.9235,1.1956,15430,12474
2019-06-04 18:00,0.2042,14.828,388.3496,1182.8673,0,0,0.9305,1.1922,15492,12475
2019-06-04 19:00,0.1448,15.017,315.0309,1084.957,0,0,0.8914,1.1895,15623,12476
2019-06-04 20:00,0.1209,15.28,288.501,936.8278,0,0,0.8272,1.1868,15615,12477
2019-06-04 21:00,0.1111,15.63,273.9436,748.822,0,0,0.7616,1.1838,14728,12478
2019-06-04 22:00,0.0805,15.56,191.3812,533.7177,0,0,0.7618,1.182,13474,12479
2019-06-04 23:00,0.055,14.829,78.8429,306.0939,0,0,0.772,1.1826,12517,12480
2019-06-05 0:00,0.0408,13.759,13.8725,84.566,0,0,0.715,1.185,12009,12481
2019-06-05 1:00,0.0316,12.985,0.3252,1.8057,0,0,0.6697,1.1876,11642,12482
2019-06-05 2:00,0.0413,12.687,0.0035,0.0278,0,0,0.6206,1.1897,11540,12483
2019-06-05 3:00,0.073,12.382,0,0,0,0,0.5472,1.1909,11571,12484
2019-06-05 4:00,0.0697,12.11,0,0,0,0,0.54,1.1917,12052,12485
2019-06-05 5:00,0.0487,11.962,0,0,0,0,0.5669,1.1923,13282,12486
2019-06-05 6:00,0.0912,11.746,0,0,0,0,0.575,1.1928,14432,12487
2019-06-05 7:00,0.0991,11.427,0,0,0,0,0.7098,1.1933,15027,12488
2019-06-05 8:00,0.0975,11.209,0,0,0,0,0.7879,1.1944,15108,12489
2019-06-05 9:00,0.0582,11.115,1.5079,10.2704,0,0,0.8265,1.1954,15147,12490
2019-06-05 10:00,0.0429,11.657,35.5428,168.3088,0,0,0.8863,1.1955,15263,12491
2019-06-05 11:00,0.0581,12.64,117.8234,395.8725,0,0,0.9238,1.1942,15457,12492
2019-06-05 12:00,0.1511,13.75,219.4122,620.4315,0,0,0.9374,1.1901,15538,12493
2019-06-05 13:00,0.2048,14.873,258.315,826.6416,0,0,0.9312,1.1852,15519,12494
2019-06-05 14:00,0.1992,15.609,284.5743,1000.4296,0,0,0.9207,1.1811,15686,12495
2019-06-05 15:00,0.2223,16.161,328.561,1129.9794,0,0,0.925,1.1786,16017,12496
2019-06-05 16:00,0.361,16.61,367.5936,1206.5437,0,0,0.9284,1.1765,16109,12497
2019-06-05 17:00,0.9081,17.004,359.1259,1224.7785,0,0,0.9285,1.1738,16058,12498
2019-06-05 18:00,1.1914,17.23,323.3743,1183.5787,0,0,0.934,1.1716,16162,12499
2019-06-05 19:00,0.8949,17.315,283.6324,1085.697,0,0,0.9381,1.1701,16221,12500
2019-06-05 20:00,0.541,17.201,227.0394,937.8286,0,0,0.9334,1.1698,15974,12501
2019-06-05 21:00,0.3105,16.89,169.0881,749.9847,0,0,0.9232,1.1706,14844,12502
2019-06-05 22:00,0.19,16.431,109.5849,535.0732,0,0,0.919,1.1726,13711,12503
2019-06-05 23:00,0.1412,15.527,54.1781,307.7304,0,0,0.9062,1.1761,12898,12504
2019-06-06 0:00,0.1349,14.405,14.0181,86.167,0,0,0.8765,1.1802,12295,12505
2019-06-06 1:00,0.0795,13.455,0.6456,1.8564,0,0,0.8535,1.1845,11925,12506
2019-06-06 2:00,0.0653,12.631,0.0066,0.0308,0,0,0.8209,1.1887,11689,12507
2019-06-06 3:00,0.042,12.019,0,0,0,0,0.7451,1.1918,11651,12508
2019-06-06 4:00,0.0225,11.556,0,0,0,0,0.5881,1.1938,12148,12509
2019-06-06 5:00,0.0189,11.176,0,0,0,0,0.3929,1.1955,13077,12510
2019-06-06 6:00,1.3179,10.776,0,0,0,0,0.2693,1.1971,14241,12511
2019-06-06 7:00,0.1779,10.442,0,0,0,0,0.2022,1.1987,14706,12512
2019-06-06 8:00,0.1349,10.099,0,0,0,0,0.1912,1.2011,14419,12513
2019-06-06 9:00,0.1893,9.771,3.0131,10.7986,0,0,0.2463,1.2038,14397,12514
2019-06-06 10:00,0.2672,10.271,66.7129,170.0485,0,0,0.3399,1.2055,14415,12515
2019-06-06 11:00,0.0656,11.254,199.2513,397.3758,0,0,0.3691,1.204,14423,12516
2019-06-06 12:00,0.0331,12.833,367.7352,621.6899,0,0,0.3602,1.1991,14622,12517
2019-06-06 13:00,0.0338,14.99,534.9028,827.6826,0,0,0.3168,1.1918,14635,12518
2019-06-06 14:00,0.0529,17.13,686.1525,1001.3224,0,0,0.2713,1.1843,14702,12519
2019-06-06 15:00,0.0692,18.672,824.7447,1130.8272,0,0,0.1731,1.1792,14985,12520
2019-06-06 16:00,0.0505,19.776,908.932,1207.0983,0,0,0.1088,1.1752,15587,12521
2019-06-06 17:00,0.0357,20.613,947.4844,1225.4941,0,0,0.0805,1.172,15766,12522
2019-06-06 18:00,0.025,21.113,908.8475,1184.2601,0,0,0.0656,1.1694,15995,12523
2019-06-06 19:00,0.0323,21.324,828.6755,1086.5121,0,0,0.0864,1.1677,15952,12524
2019-06-06 20:00,0.0587,21.219,683.0628,938.7368,0,0,0.0963,1.1668,15942,12525
2019-06-06 21:00,0.0129,20.984,507.0257,751.0906,0,0,0.1201,1.1662,15266,12526
2019-06-06 22:00,0.0103,20.602,340.5403,536.3987,0,0,0.1312,1.1664,14033,12527
2019-06-06 23:00,0.0128,19.46,166.9922,309.2779,0,0,0.1488,1.1682,12998,12528
2019-06-07 0:00,0.006,17.371,35.1207,87.6847,0,0,0.1556,1.1717,12387,12529
2019-06-07 1:00,0.0064,15.673,0.7038,1.9053,0,0,0.1468,1.1766,12023,12530
2019-06-07 2:00,0.0095,14.493,0.0081,0.0336,0,0,0.1569,1.1819,11802,12531
2019-06-07 3:00,0.0145,13.44,0,0,0,0,0.1621,1.187,11833,12532
2019-06-07 4:00,0.0141,12.521,0,0,0,0,0.1873,1.1914,12139,12533
2019-06-07 5:00,0.0154,11.738,0,0,0,0,0.2455,1.1948,12967,12534
2019-06-07 6:00,0.1738,11.133,0,0,0,0,0.3597,1.1974,14180,12535
2019-06-07 7:00,0.176,10.626,0,0,0,0,0.3283,1.1997,14640,12536
2019-06-07 8:00,0.1647,10.194,0,0,0,0,0.2504,1.2016,14679,12537
2019-06-07 9:00,0.0517,9.91,3.719,11.3091,0,0,0.192,1.2032,14780,12538
2019-06-07 10:00,0.0574,10.833,87.0339,171.6806,0,0,0.1454,1.2044,14827,12539
2019-06-07 11:00,0.0095,12.566,253.4655,398.7724,0,0,0.0832,1.2038,14782,12540
2019-06-07 12:00,0.004,14.422,440.1778,622.8864,0,0,0.0705,1.1984,15037,12541
2019-06-07 13:00,0.0012,17.112,619.2326,828.6497,0,0,0.0628,1.1882,15115,12542
2019-06-07 14:00,3.00E-04,19.345,773.0269,1002.1145,0,0,0.0599,1.1797,15078,12543
2019-06-07 15:00,2.00E-04,20.942,891.4088,1131.3903,0,0,0.0589,1.1735,15495,12544
2019-06-07 16:00,2.00E-04,21.99,959.5711,1207.8055,0,0,0.0532,1.1693,15919,12545
2019-06-07 17:00,2.00E-04,22.593,976.043,1226.0179,0,0,0.0456,1.1664,16110,12546
2019-06-07 18:00,3.00E-04,22.853,938.9992,1184.8352,0,0,0.0383,1.1644,16369,12547
2019-06-07 19:00,5.00E-04,22.851,851.0123,1087.1625,0,0,0.0334,1.1633,16281,12548
2019-06-07 20:00,9.00E-04,22.502,721.244,939.5538,0,0,0.0465,1.1634,16006,12549
2019-06-07 21:00,5.00E-04,21.984,556.9998,752.1139,0,0,0.0532,1.1641,15230,12550
2019-06-07 22:00,4.00E-04,21.177,375.0802,537.6436,0,0,0.0466,1.1658,13964,12551
2019-06-07 23:00,6.00E-04,19.571,191.5149,310.7116,0,0,0.0519,1.1696,12883,12552
2019-06-08 0:00,0.001,16.641,40.8848,89.1277,0,0,0.0573,1.1755,12057,12553
2019-06-08 1:00,8.00E-04,14.568,0.5533,1.953,0,0,0.0633,1.1824,11427,12554
2019-06-08 2:00,0.0011,13.532,0.0039,0.0365,0,0,0.0691,1.1889,11132,12555
2019-06-08 3:00,0.0099,12.696,0,0,0,0,0.0773,1.1941,11053,12556
2019-06-08 4:00,0.0152,12.046,0,0,0,0,0.0889,1.1984,10997,12557
2019-06-08 5:00,0.0043,11.515,0,0,0,0,0.0808,1.2019,11129,12558
2019-06-08 6:00,0.0744,11.006,0,0,0,0,0.0803,1.2046,11776,12559
2019-06-08 7:00,0.0874,10.504,0,0,0,0,0.1074,1.2073,12367,12560
2019-06-08 8:00,0.1105,10.031,0,0,0,0,0.1364,1.2108,12845,12561
2019-06-08 9:00,0.0643,9.691,4.1005,11.8025,0,0,0.1859,1.2141,13095,12562
2019-06-08 10:00,0.0269,10.496,92.0488,173.2155,0,0,0.1666,1.2165,13275,12563
2019-06-08 11:00,8.00E-04,11.851,262.2943,400.0861,0,0,0.2176,1.2151,13359,12564
2019-06-08 12:00,3.00E-04,13.905,448.4128,623.9692,0,0,0.2877,1.2082,13346,12565
2019-06-08 13:00,2.00E-04,16.308,626.1822,829.5331,0,0,0.2828,1.1989,13269,12566
2019-06-08 14:00,4.00E-04,18.316,775.9918,1002.8486,0,0,0.2849,1.1907,13336,12567
2019-06-08 15:00,9.00E-04,19.692,890.37,1131.9925,0,0,0.2858,1.1852,13759,12568
2019-06-08 16:00,8.00E-04,20.56,959.1055,1208.3201,0,0,0.2662,1.1818,14276,12569
2019-06-08 17:00,6.00E-04,21.27,976.8579,1226.5218,0,0,0.2391,1.1783,14561,12570
2019-06-08 18:00,9.00E-04,21.69,940.9637,1185.3688,0,0,0.2196,1.1757,14742,12571
2019-06-08 19:00,0.0013,21.746,854.0273,1087.778,0,0,0.2222,1.1744,14559,12572
2019-06-08 20:00,0.0016,21.492,722.4487,940.301,0,0,0.2177,1.1742,14403,12573
2019-06-08 21:00,0.0026,21.063,556.9163,753.0503,0,0,0.2916,1.1751,13754,12574
2019-06-08 22:00,0.0032,20.258,371.7128,538.7907,0,0,0.3169,1.1777,12746,12575
2019-06-08 23:00,0.0033,18.158,187.9138,312.0582,0,0,0.3451,1.183,11893,12576
2019-06-09 0:00,0.0044,15.479,40.3969,90.4794,0,0,0.3975,1.1889,11334,12577
2019-06-09 1:00,0.0066,13.607,0.584,1.9988,0,0,0.4735,1.1945,10932,12578
2019-06-09 2:00,0.0059,12.772,0.0021,0.0393,0,0,0.5212,1.1991,10686,12579
2019-06-09 3:00,0.0072,12.169,0,0,0,0,0.6211,1.2028,10655,12580
2019-06-09 4:00,0.0109,11.638,0,0,0,0,0.6779,1.2064,10564,12581
2019-06-09 5:00,0.014,11.203,0,0,0,0,0.7085,1.2092,10643,12582
2019-06-09 6:00,0.0182,10.845,0,0,0,0,0.7233,1.2115,11121,12583
2019-06-09 7:00,0.0083,10.584,0,0,0,0,0.7306,1.2132,11708,12584
2019-06-09 8:00,0.0161,10.429,0,0,0,0,0.7361,1.2142,12341,12585
2019-06-09 9:00,0.0047,10.358,3.8367,12.2734,0,0,0.7256,1.215,12767,12586
2019-06-09 10:00,0.0057,11.32,72.4617,174.648,0,0,0.7144,1.2147,13129,12587
2019-06-09 11:00,0.008,12.888,213.8534,401.2929,0,0,0.7424,1.2118,13527,12588
2019-06-09 12:00,0.013,14.794,383.183,624.9787,0,0,0.746,1.2048,13513,12589
2019-06-09 13:00,0.0115,17.005,537.7821,830.368,0,0,0.7479,1.1954,13707,12590
2019-06-09 14:00,0.0101,19.06,665.4904,1003.4858,0,0,0.7437,1.1862,13967,12591
2019-06-09 15:00,0.0101,20.431,762.4665,1132.5095,0,0,0.6962,1.1803,14544,12592
2019-06-09 16:00,0.0146,21.233,832.4197,1208.7391,0,0,0.5943,1.1769,15344,12593
2019-06-09 17:00,0.0222,21.718,856.9883,1226.9309,0,0,0.5367,1.1744,15658,12594
2019-06-09 18:00,0.0391,21.909,825.6682,1185.8792,0,0,0.5256,1.1728,15733,12595
2019-06-09 19:00,0.0502,21.781,727.1818,1088.3166,0,0,0.5846,1.1722,15632,12596
2019-06-09 20:00,0.0364,21.316,577.652,941.037,0,0,0.7146,1.1727,15588,12597
2019-06-09 21:00,0.0135,20.79,401.7877,753.9338,0,0,0.8067,1.1729,14601,12598
2019-06-09 22:00,0.0122,20.06,254.6686,539.8116,0,0,0.7678,1.1737,13435,12599
2019-06-09 23:00,0.0147,18.841,126.9729,313.307,0,0,0.7783,1.1754,12486,12600
2019-06-10 0:00,0.0177,17.275,27.4831,91.7396,0,0,0.7994,1.1774,11861,12601
2019-06-10 1:00,0.0221,16.338,0.5969,2.0427,0,0,0.846,1.1786,11565,12602
2019-06-10 2:00,0.0287,16.097,0.0113,0.042,0,0,0.8837,1.1785,11497,12603
2019-06-10 3:00,0.0505,15.79,0,0,0,0,0.8957,1.1799,11536,12604
2019-06-10 4:00,0.165,15.407,0,0,0,0,0.9024,1.183,12036,12605
2019-06-10 5:00,0.794,14.854,0,0,0,0,0.906,1.1867,13150,12606
2019-06-10 6:00,0.1504,14.368,0,0,0,0,0.9106,1.1906,14406,12607
2019-06-10 7:00,0.2362,13.839,0,0,0,0,0.9106,1.1943,15120,12608
2019-06-10 8:00,0.3548,13.317,0,0,0,0,0.9127,1.1976,15329,12609
2019-06-10 9:00,0.4754,13.005,1.6821,12.7195,0,0,0.9192,1.1989,15646,12610
2019-06-10 10:00,0.5864,13.195,25.8434,175.9635,0,0,0.917,1.1986,15748,12611
2019-06-10 11:00,0.6545,13.588,76.3372,402.4206,0,0,0.9179,1.1975,15827,12612
2019-06-10 12:00,0.6866,14.204,134.3861,625.9149,0,0,0.9212,1.1948,16018,12613
2019-06-10 13:00,0.6128,15.028,194.8159,831.1189,0,0,0.9197,1.1906,16067,12614
2019-06-10 14:00,0.5291,15.993,260.3556,1004.1415,0,0,0.9143,1.1857,15992,12615
2019-06-10 15:00,0.4489,16.73,323.9257,1133.0166,0,0,0.9146,1.1823,16206,12616
2019-06-10 16:00,0.4228,17.21,371.5158,1209.1317,0,0,0.916,1.1796,16253,12617
2019-06-10 17:00,0.4748,17.613,399.829,1227.3048,0,0,0.911,1.1769,15957,12618
2019-06-10 18:00,0.5755,17.844,382.9128,1186.3732,0,0,0.9083,1.1748,15841,12619
2019-06-10 19:00,0.5844,17.645,304.9602,1088.9285,0,0,0.9091,1.1746,15759,12620
2019-06-10 20:00,0.4424,16.949,217.3634,941.6632,0,0,0.8947,1.1771,15415,12621
2019-06-10 21:00,0.3877,16.2,161.5706,754.7149,0,0,0.8798,1.1801,14642,12622
2019-06-10 22:00,0.4844,15.215,108.1043,540.8041,0,0,0.8769,1.1843,13613,12623
2019-06-10 23:00,0.4697,14.071,58.1377,314.4585,0,0,0.8522,1.1897,12626,12624
2019-06-11 0:00,0.3348,13.017,17.953,92.9165,0,0,0.8015,1.1951,12001,12625
2019-06-11 1:00,0.1933,12.173,0.8062,2.0844,0,0,0.6744,1.1993,11624,12626
2019-06-11 2:00,0.165,11.656,0.0123,0.0446,0,0,0.4648,1.2019,11446,12627
2019-06-11 3:00,0.2322,11.302,0,0,0,0,0.3101,1.2036,11611,12628
2019-06-11 4:00,0.3061,10.961,0,0,0,0,0.2452,1.2053,12066,12629
2019-06-11 5:00,0.2797,10.558,0,0,0,0,0.2189,1.2075,12974,12630
2019-06-11 6:00,0.7124,10.16,0,0,0,0,0.2053,1.2099,14122,12631
2019-06-11 7:00,0.3825,9.762,0,0,0,0,0.1919,1.2125,14309,12632
2019-06-11 8:00,0.1863,9.386,0,0,0,0,0.1884,1.2152,14398,12633
2019-06-11 9:00,0.1162,8.932,2.6331,13.1383,0,0,0.1898,1.2182,14394,12634
2019-06-11 10:00,0.2834,9.066,80.0181,177.1687,0,0,0.177,1.2201,14363,12635
2019-06-11 11:00,0.0927,10.044,238.2214,403.465,0,0,0.1132,1.219,14376,12636
2019-06-11 12:00,0.0247,11.812,431.206,626.7528,0,0,0.0638,1.2133,14620,12637
2019-06-11 13:00,0.0079,14.042,604.996,831.7724,0,0,0.056,1.2049,14700,12638
2019-06-11 14:00,0.0038,15.856,758.766,1004.6674,0,0,0.0414,1.1978,14785,12639
